SourceID,SourceType,TargetID,TargetType,Distance
23,Plant,1833,Retail,148.7798552135563
23,Plant,1834,Retail,148.855351515868
23,Plant,1835,Retail,148.9794930652117
23,Plant,1856,Retail,118.55981710461717
23,Plant,1906,Retail,103.31075347980324
23,Plant,1912,Retail,113.69955871605555
23,Plant,1914,Retail,113.41109210683237
23,Plant,1958,Retail,179.93679455332955
23,Plant,1975,Retail,193.03177825871657
23,Plant,1978,Retail,192.73035649510092
23,Plant,1984,Retail,197.25389963982926
23,Plant,1987,Retail,152.6323256977418
23,Plant,1988,Retail,147.49974687820742
23,Plant,2024,Retail,118.22461595288313
23,Plant,2025,Retail,109.31863323631997
23,Plant,2027,Retail,180.65740903327912
23,Plant,2041,Retail,194.61341081890518
23,Plant,2043,Retail,196.4971051448889
23,Plant,2050,Retail,199.094407542301
23,Plant,2055,Retail,197.99550717417463
23,Plant,2057,Retail,198.75463884447512
23,Plant,2058,Retail,193.23231453349464
23,Plant,2161,Retail,150.7343640976885
23,Plant,2179,Retail,195.3202931755713
23,Plant,2180,Retail,196.9178911522857
23,Plant,2252,Retail,100.5527553230505
23,Plant,2276,Retail,113.41109210683237
23,Plant,2280,Retail,195.30140728962814
23,Plant,2285,Retail,192.41226882851205
23,Plant,2289,Retail,190.93868771799168
23,Plant,2290,Retail,187.63714072308227
23,Plant,2300,Retail,101.35301657609665
23,Plant,2324,Retail,101.45268417936373
23,Plant,2334,Retail,101.63306369478467
23,Plant,2338,Retail,100.26676651251194
23,Plant,2345,Retail,136.35315577285556
23,Plant,2354,Retail,185.7999418136529
23,Plant,2355,Retail,189.53127848516039
23,Plant,2356,Retail,189.39843834276394
23,Plant,2361,Retail,165.93633857427542
23,Plant,2377,Retail,116.91492948761763
23,Plant,2396,Retail,160.77383746783514
23,Plant,2397,Retail,160.77383746783514
23,Plant,2400,Retail,136.35315577285556
23,Plant,2410,Retail,131.34078488889818
23,Plant,2411,Retail,128.1250727084768
23,Plant,2440,Retail,142.70525708770347
23,Plant,2481,Retail,125.6391322736636
23,Plant,2489,Retail,134.3994173151506
23,Plant,2501,Retail,100.26676651251194
23,Plant,2539,Retail,113.54676575114026
23,Plant,2550,Retail,101.92148093095491
23,Plant,3165,Retail,101.85492971493606
23,Plant,3166,Retail,101.85492971493606
23,Plant,3167,Retail,101.85492971493606
23,Plant,3168,Retail,103.22098920975188
23,Plant,3169,Retail,107.27749990953369
23,Plant,3170,Retail,103.13184531690548
23,Plant,3171,Retail,103.84151151406783
23,Plant,3180,Retail,198.95249559494508
23,Plant,3181,Retail,192.43353732776046
23,Plant,3183,Retail,101.85492971493606
23,Plant,3184,Retail,101.85492971493606
23,Plant,3186,Retail,101.85492971493606
23,Plant,3189,Retail,101.85492971493606
23,Plant,3191,Retail,101.85492971493606
23,Plant,3192,Retail,135.9126871833631
23,Plant,3194,Retail,101.85492971493606
23,Plant,3196,Retail,101.77167616104221
23,Plant,3198,Retail,104.48512014461423
23,Plant,3200,Retail,101.85492971493606
23,Plant,3201,Retail,101.85492971493606
23,Plant,3202,Retail,101.85492971493606
23,Plant,3204,Retail,101.85492971493606
23,Plant,3205,Retail,101.85492971493606
23,Plant,3206,Retail,127.44315065557886
23,Plant,3207,Retail,119.37464538726212
23,Plant,3208,Retail,101.85492971493606
23,Plant,3209,Retail,101.85492971493606
23,Plant,3210,Retail,101.85492971493606
23,Plant,3211,Retail,126.55232348804452
23,Plant,3212,Retail,101.85492971493606
23,Plant,3213,Retail,100.318647330805
23,Plant,3215,Retail,104.51410346737573
23,Plant,3216,Retail,101.85492971493606
23,Plant,3218,Retail,102.70454455483578
23,Plant,3219,Retail,106.60477443114617
23,Plant,3220,Retail,101.85492971493606
23,Plant,3240,Retail,101.85492971493606
23,Plant,3241,Retail,102.4407351672428
23,Plant,3242,Retail,101.85492971493606
23,Plant,3243,Retail,101.85492971493606
23,Plant,3244,Retail,105.37018278881835
23,Plant,3252,Retail,197.25468230147118
23,Plant,3269,Retail,101.85492971493606
23,Plant,3270,Retail,130.27962395883
23,Plant,3273,Retail,100.82738354339165
23,Plant,3274,Retail,100.25690039011606
23,Plant,3275,Retail,101.85492971493606
23,Plant,3277,Retail,101.85492971493606
23,Plant,3278,Retail,101.85492971493606
23,Plant,3279,Retail,105.81837140865659
23,Plant,3280,Retail,100.58501527340002
23,Plant,3281,Retail,101.85492971493606
23,Plant,3286,Retail,108.67447087896102
23,Plant,3287,Retail,101.54671179161588
23,Plant,3312,Retail,101.85492971493606
23,Plant,3313,Retail,127.05695013575014
23,Plant,3314,Retail,101.85492971493606
23,Plant,3493,Retail,123.54220507170895
23,Plant,3501,Retail,137.1025209158674
23,Plant,3737,Retail,103.10182868157398
23,Plant,3745,Retail,102.73390762382077
23,Plant,3758,Retail,180.1389568669446
23,Plant,3851,Retail,109.66754815593146
23,Plant,3947,Retail,161.34962917342688
23,Plant,3961,Retail,102.73390427105804
23,Plant,4008,Retail,127.42572776779147
23,Plant,4187,Retail,194.63966394934477
30,Plant,49,Retail,128.252907795411
30,Plant,53,Retail,158.2893382721473
30,Plant,57,Retail,167.38776203472398
30,Plant,58,Retail,165.82457451753572
30,Plant,90,Retail,109.10641587146556
30,Plant,92,Retail,106.12017057234667
30,Plant,94,Retail,106.12091812442202
30,Plant,134,Retail,106.12066894011924
30,Plant,136,Retail,106.12091812442202
30,Plant,140,Retail,106.12091812442202
30,Plant,142,Retail,106.12104271667789
30,Plant,144,Retail,105.08235601693754
30,Plant,146,Retail,107.7982849982487
30,Plant,148,Retail,106.12079353223594
30,Plant,152,Retail,106.12116730900324
30,Plant,154,Retail,106.12091812442202
30,Plant,156,Retail,106.12091812442202
30,Plant,158,Retail,106.12104271667789
30,Plant,162,Retail,106.12079353223594
30,Plant,164,Retail,105.94204762432003
30,Plant,195,Retail,162.49797229980936
30,Plant,196,Retail,162.36781795951148
30,Plant,215,Retail,105.082499826191
30,Plant,217,Retail,105.08120554367798
30,Plant,221,Retail,106.12091812442202
30,Plant,223,Retail,106.12079353223594
30,Plant,227,Retail,106.12104271667789
30,Plant,229,Retail,106.12116730900324
30,Plant,231,Retail,106.12104271667789
30,Plant,243,Retail,106.12091812442202
30,Plant,245,Retail,106.12104271667789
30,Plant,253,Retail,105.082499826191
30,Plant,406,Retail,102.17907342440084
30,Plant,408,Retail,104.9708165107016
30,Plant,412,Retail,106.12066894011924
30,Plant,414,Retail,106.12054434807177
30,Plant,416,Retail,106.12091812442202
30,Plant,418,Retail,100.97464994098496
30,Plant,420,Retail,106.12066894011924
30,Plant,422,Retail,114.70379485044936
30,Plant,459,Retail,197.79259280570645
30,Plant,460,Retail,192.247183207043
30,Plant,461,Retail,197.92283040563564
30,Plant,466,Retail,197.5310283151539
30,Plant,470,Retail,106.73357685998528
30,Plant,478,Retail,105.0822122077044
30,Plant,510,Retail,171.95802042862638
30,Plant,511,Retail,186.82856371342586
30,Plant,512,Retail,191.92152720211877
30,Plant,652,Retail,163.63811870082063
30,Plant,666,Retail,199.20520662310645
30,Plant,667,Retail,184.66134111335285
30,Plant,672,Retail,196.2972529895343
30,Plant,683,Retail,150.96576454947328
30,Plant,790,Retail,115.00159582458332
30,Plant,791,Retail,125.94209829407953
30,Plant,792,Retail,125.94209829407953
30,Plant,796,Retail,115.00159582458332
30,Plant,799,Retail,197.37989831964893
30,Plant,800,Retail,197.37989831964893
30,Plant,815,Retail,197.37989831964893
30,Plant,822,Retail,195.6184521786157
30,Plant,828,Retail,125.94209829407953
30,Plant,834,Retail,106.82622652246782
30,Plant,838,Retail,131.89544238321818
30,Plant,851,Retail,190.35803937775148
30,Plant,879,Retail,125.94209829407953
30,Plant,881,Retail,115.00159582458332
30,Plant,882,Retail,115.00159582458332
30,Plant,915,Retail,103.55463877862752
30,Plant,917,Retail,104.81627147147587
30,Plant,919,Retail,102.27357761603946
30,Plant,921,Retail,103.85271789989433
30,Plant,1168,Retail,177.19973772279803
30,Plant,1295,Retail,193.40145602270206
30,Plant,1296,Retail,177.33959376926643
30,Plant,1299,Retail,191.33652200412746
30,Plant,1301,Retail,186.85416510780914
30,Plant,1302,Retail,194.60108587611478
30,Plant,1359,Retail,107.4943971760683
30,Plant,1364,Retail,194.1190629260524
30,Plant,1441,Retail,183.93064133514886
30,Plant,1442,Retail,167.72407507768952
30,Plant,1443,Retail,187.5338892909701
30,Plant,1444,Retail,184.59363576035048
30,Plant,1476,Retail,199.4580607535667
30,Plant,1483,Retail,184.61886891954245
30,Plant,1520,Retail,199.7511551737471
30,Plant,1521,Retail,198.87584208120126
30,Plant,1522,Retail,170.77064250324446
30,Plant,1526,Retail,193.8636479063298
30,Plant,1527,Retail,195.59290206308617
30,Plant,1542,Retail,185.00015392115154
30,Plant,1543,Retail,174.44510657079059
30,Plant,1544,Retail,174.5849612063905
30,Plant,1552,Retail,183.0540685842156
30,Plant,1553,Retail,188.60389587823602
30,Plant,1554,Retail,185.3479717603485
30,Plant,1563,Retail,188.50173959873112
30,Plant,1564,Retail,194.21143648044034
30,Plant,1588,Retail,106.12066894011924
30,Plant,1590,Retail,106.12079353223594
30,Plant,1596,Retail,106.12079353223594
30,Plant,1598,Retail,106.12091812442202
30,Plant,1600,Retail,105.17234634418328
30,Plant,1602,Retail,106.12104271667789
30,Plant,1604,Retail,105.0822122077044
30,Plant,1606,Retail,106.12066894011924
30,Plant,1612,Retail,104.50777650257713
30,Plant,1614,Retail,106.12104271667789
30,Plant,1616,Retail,105.08206839849376
30,Plant,1620,Retail,106.12091812442202
30,Plant,1622,Retail,106.12079353223594
30,Plant,1630,Retail,165.10407499192985
30,Plant,1638,Retail,128.252907795411
30,Plant,1641,Retail,159.44241867597762
30,Plant,1643,Retail,167.2640315122632
30,Plant,1644,Retail,167.2640315122632
30,Plant,1772,Retail,125.94209829407953
30,Plant,1821,Retail,121.28482005416745
30,Plant,1826,Retail,125.64305144406607
30,Plant,1833,Retail,172.00904811112767
30,Plant,1834,Retail,170.63035049936536
30,Plant,1835,Retail,171.70626892291065
30,Plant,1844,Retail,112.49921168194075
30,Plant,1852,Retail,102.36420146334534
30,Plant,1854,Retail,104.88811466774985
30,Plant,1856,Retail,155.6741807879328
30,Plant,1876,Retail,178.98715819659833
30,Plant,1884,Retail,191.45048343017817
30,Plant,1885,Retail,199.10753488521462
30,Plant,1886,Retail,196.5745566482841
30,Plant,1898,Retail,134.61378322064613
30,Plant,1899,Retail,134.64570111982266
30,Plant,1900,Retail,116.63835269291731
30,Plant,1903,Retail,109.6170273950372
30,Plant,1906,Retail,137.2461239035042
30,Plant,1912,Retail,132.92069296993077
30,Plant,1914,Retail,149.0561587566925
30,Plant,1940,Retail,194.60108587611478
30,Plant,1941,Retail,194.60108587611478
30,Plant,1942,Retail,194.60108587611478
30,Plant,1943,Retail,190.50357460055653
30,Plant,1951,Retail,195.6185932519075
30,Plant,1954,Retail,195.3894553717596
30,Plant,1973,Retail,125.94209829407953
30,Plant,1987,Retail,174.97555549070375
30,Plant,1988,Retail,170.01889358706057
30,Plant,1989,Retail,120.1705351812755
30,Plant,2005,Retail,113.89085058181853
30,Plant,2007,Retail,109.09686625732843
30,Plant,2011,Retail,108.53972083514081
30,Plant,2013,Retail,106.85945870801552
30,Plant,2023,Retail,167.72407507768952
30,Plant,2025,Retail,149.44476980073225
30,Plant,2027,Retail,170.5495228431025
30,Plant,2041,Retail,161.54531916899205
30,Plant,2042,Retail,166.63494640692508
30,Plant,2043,Retail,161.7231652729273
30,Plant,2050,Retail,162.35977916862845
30,Plant,2055,Retail,165.06061269582966
30,Plant,2056,Retail,169.0759617828481
30,Plant,2057,Retail,167.9931619493492
30,Plant,2058,Retail,162.34740093608863
30,Plant,2105,Retail,114.96071177909138
30,Plant,2107,Retail,110.08558489561625
30,Plant,2109,Retail,109.61253663080308
30,Plant,2113,Retail,101.19687326078164
30,Plant,2115,Retail,100.23712733253132
30,Plant,2119,Retail,101.61415469509848
30,Plant,2161,Retail,173.75856118386451
30,Plant,2202,Retail,106.40998066215514
30,Plant,2203,Retail,106.40998066215514
30,Plant,2204,Retail,106.40998066215514
30,Plant,2236,Retail,100.2367604349008
30,Plant,2238,Retail,105.0869733966043
30,Plant,2240,Retail,100.36912613139201
30,Plant,2242,Retail,106.03270441077825
30,Plant,2248,Retail,117.52316063830108
30,Plant,2250,Retail,112.17342795981901
30,Plant,2252,Retail,115.06673962342126
30,Plant,2254,Retail,110.91564743543705
30,Plant,2256,Retail,113.50662705798017
30,Plant,2258,Retail,113.50662705798017
30,Plant,2268,Retail,102.86256571649628
30,Plant,2274,Retail,171.1783432134765
30,Plant,2276,Retail,149.0561587566925
30,Plant,2285,Retail,162.62636641610897
30,Plant,2286,Retail,169.92343668120043
30,Plant,2287,Retail,187.57015632253652
30,Plant,2288,Retail,187.57015632253652
30,Plant,2289,Retail,159.44241867597762
30,Plant,2290,Retail,155.15988951183365
30,Plant,2296,Retail,106.03270441077825
30,Plant,2298,Retail,109.60870740763697
30,Plant,2300,Retail,120.52636151796379
30,Plant,2302,Retail,116.19544972529614
30,Plant,2304,Retail,112.26592861619416
30,Plant,2312,Retail,106.52583957141867
30,Plant,2314,Retail,105.08264363546614
30,Plant,2318,Retail,116.49152448380572
30,Plant,2320,Retail,120.85854405620881
30,Plant,2322,Retail,117.07328663330412
30,Plant,2324,Retail,117.22190960554911
30,Plant,2326,Retail,112.30526900520938
30,Plant,2334,Retail,107.42749818888291
30,Plant,2338,Retail,127.53870089492719
30,Plant,2343,Retail,111.95128419554437
30,Plant,2345,Retail,158.6324784636614
30,Plant,2350,Retail,110.2848551621072
30,Plant,2353,Retail,124.70301426740188
30,Plant,2354,Retail,152.4247629401328
30,Plant,2355,Retail,155.3079615858327
30,Plant,2356,Retail,156.04767666431133
30,Plant,2358,Retail,117.89906077235528
30,Plant,2365,Retail,120.23279293628893
30,Plant,2369,Retail,101.68247404461877
30,Plant,2370,Retail,101.68247404461877
30,Plant,2377,Retail,134.7483473488946
30,Plant,2389,Retail,117.89906077235528
30,Plant,2395,Retail,106.5920351854106
30,Plant,2396,Retail,189.48698042796633
30,Plant,2397,Retail,189.48698042796633
30,Plant,2399,Retail,111.95128419554437
30,Plant,2400,Retail,158.6324784636614
30,Plant,2404,Retail,110.2848551621072
30,Plant,2410,Retail,146.80549706040915
30,Plant,2411,Retail,152.17111608967625
30,Plant,2415,Retail,120.23279293628893
30,Plant,2431,Retail,114.07682573122604
30,Plant,2433,Retail,117.44190911794084
30,Plant,2440,Retail,180.5918456016274
30,Plant,2442,Retail,116.46803081962462
30,Plant,2444,Retail,118.9325871806871
30,Plant,2458,Retail,105.73014540073686
30,Plant,2460,Retail,105.72060401387279
30,Plant,2472,Retail,126.284139088107
30,Plant,2481,Retail,152.52681962887604
30,Plant,2489,Retail,159.03170692250993
30,Plant,2501,Retail,127.53870089492719
30,Plant,2517,Retail,128.46947348600781
30,Plant,2518,Retail,110.2848551621072
30,Plant,2532,Retail,101.68247404461877
30,Plant,2539,Retail,130.87842052249607
30,Plant,2550,Retail,151.4303527298248
30,Plant,3165,Retail,129.54275571540543
30,Plant,3166,Retail,129.54275571540543
30,Plant,3167,Retail,129.54275571540543
30,Plant,3168,Retail,130.91188908687894
30,Plant,3169,Retail,134.73951630733137
30,Plant,3170,Retail,131.27329824777763
30,Plant,3171,Retail,132.40467314794407
30,Plant,3183,Retail,129.54275571540543
30,Plant,3184,Retail,129.54275571540543
30,Plant,3185,Retail,121.7168935699931
30,Plant,3186,Retail,129.54275571540543
30,Plant,3187,Retail,126.0597583426824
30,Plant,3188,Retail,117.11364358219735
30,Plant,3189,Retail,129.54275571540543
30,Plant,3190,Retail,124.96881128990982
30,Plant,3191,Retail,129.54275571540543
30,Plant,3192,Retail,158.46915326584096
30,Plant,3193,Retail,126.81766890513822
30,Plant,3194,Retail,129.54275571540543
30,Plant,3196,Retail,128.79190922174743
30,Plant,3197,Retail,120.5502506482249
30,Plant,3198,Retail,129.26969868168717
30,Plant,3199,Retail,125.62937529472075
30,Plant,3200,Retail,129.54275571540543
30,Plant,3201,Retail,129.54275571540543
30,Plant,3202,Retail,129.54275571540543
30,Plant,3203,Retail,125.37717809096937
30,Plant,3204,Retail,129.54275571540543
30,Plant,3205,Retail,129.54275571540543
30,Plant,3206,Retail,149.1862157070088
30,Plant,3207,Retail,144.22946365244368
30,Plant,3208,Retail,129.54275571540543
30,Plant,3209,Retail,129.54275571540543
30,Plant,3210,Retail,129.54275571540543
30,Plant,3211,Retail,157.7238673175822
30,Plant,3212,Retail,129.54275571540543
30,Plant,3213,Retail,128.24250976057854
30,Plant,3215,Retail,131.68318243293047
30,Plant,3216,Retail,129.54275571540543
30,Plant,3217,Retail,127.46790141021857
30,Plant,3218,Retail,130.32783111767185
30,Plant,3219,Retail,133.17454370454846
30,Plant,3220,Retail,129.54275571540543
30,Plant,3240,Retail,129.54275571540543
30,Plant,3241,Retail,131.33554235803587
30,Plant,3242,Retail,129.54275571540543
30,Plant,3243,Retail,129.54275571540543
30,Plant,3244,Retail,132.95423343558406
30,Plant,3269,Retail,129.54275571540543
30,Plant,3270,Retail,150.98425473843244
30,Plant,3273,Retail,127.24902366185974
30,Plant,3274,Retail,127.40967180258738
30,Plant,3275,Retail,129.54275571540543
30,Plant,3276,Retail,120.6017879463852
30,Plant,3277,Retail,129.54275571540543
30,Plant,3278,Retail,129.54275571540543
30,Plant,3279,Retail,128.6924457597654
30,Plant,3280,Retail,127.17559431150082
30,Plant,3281,Retail,129.54275571540543
30,Plant,3282,Retail,120.69826254989303
30,Plant,3283,Retail,108.83226447798154
30,Plant,3285,Retail,116.93714364281315
30,Plant,3286,Retail,142.324831196786
30,Plant,3287,Retail,128.10870866628562
30,Plant,3312,Retail,129.54275571540543
30,Plant,3313,Retail,158.44940800719002
30,Plant,3314,Retail,129.54275571540543
30,Plant,3352,Retail,188.75147004852798
30,Plant,3357,Retail,196.87323549457219
30,Plant,3359,Retail,194.6419792681407
30,Plant,3364,Retail,102.30232148735811
30,Plant,3366,Retail,112.00394031026482
30,Plant,3370,Retail,119.37479230138818
30,Plant,3378,Retail,107.21102990121993
30,Plant,3398,Retail,108.1394992124434
30,Plant,3467,Retail,197.06408370352378
30,Plant,3469,Retail,185.58238424256842
30,Plant,3493,Retail,148.16342261458578
30,Plant,3495,Retail,109.14350041138971
30,Plant,3501,Retail,102.71730600463847
30,Plant,3565,Retail,198.6368149330441
30,Plant,3737,Retail,105.73986839744441
30,Plant,3745,Retail,105.65808783801586
30,Plant,3758,Retail,180.9589241815459
30,Plant,3792,Retail,103.6998810308328
30,Plant,3832,Retail,106.18890042499382
30,Plant,3851,Retail,104.87266110753747
30,Plant,3947,Retail,172.06339472037263
30,Plant,3961,Retail,105.65808934508114
30,Plant,4008,Retail,137.9524123863034
30,Plant,4187,Retail,161.60214078654624
30,Plant,4208,Retail,187.26274821580557
61,Plant,53,Retail,107.40088682510175
61,Plant,57,Retail,113.00318903678581
61,Plant,58,Retail,112.2535811187274
61,Plant,195,Retail,108.56178007343316
61,Plant,196,Retail,109.86047185328904
61,Plant,512,Retail,195.7143314806272
61,Plant,652,Retail,181.96003723680957
61,Plant,683,Retail,175.37151937833295
61,Plant,799,Retail,141.30551303469557
61,Plant,800,Retail,141.30551303469557
61,Plant,815,Retail,141.30551303469557
61,Plant,822,Retail,199.84730356560124
61,Plant,839,Retail,178.08588319507874
61,Plant,847,Retail,184.27799597381463
61,Plant,848,Retail,168.66311842228643
61,Plant,849,Retail,163.77555407865802
61,Plant,850,Retail,196.97030948405532
61,Plant,851,Retail,148.67833237027966
61,Plant,852,Retail,188.54585519804172
61,Plant,853,Retail,182.00213638697954
61,Plant,912,Retail,187.87318509955273
61,Plant,1036,Retail,192.54660060097353
61,Plant,1037,Retail,192.50434631771233
61,Plant,1038,Retail,169.95048532571016
61,Plant,1039,Retail,165.71654422190724
61,Plant,1040,Retail,182.16828635420333
61,Plant,1041,Retail,181.34978849616596
61,Plant,1042,Retail,189.34834666370648
61,Plant,1043,Retail,189.9418668431614
61,Plant,1044,Retail,188.22164615913547
61,Plant,1045,Retail,165.23506647025613
61,Plant,1046,Retail,170.59774735215328
61,Plant,1047,Retail,177.00127793064246
61,Plant,1048,Retail,182.00633483788812
61,Plant,1049,Retail,165.203391881682
61,Plant,1051,Retail,171.82624901456848
61,Plant,1052,Retail,168.266107719577
61,Plant,1054,Retail,187.71162334165123
61,Plant,1055,Retail,191.77044927368405
61,Plant,1056,Retail,192.3433091474366
61,Plant,1057,Retail,189.1235454356427
61,Plant,1060,Retail,171.05245379310765
61,Plant,1061,Retail,174.02340266119768
61,Plant,1062,Retail,173.4481871075675
61,Plant,1064,Retail,170.1310221573406
61,Plant,1065,Retail,191.44395762495222
61,Plant,1066,Retail,192.401452771201
61,Plant,1107,Retail,193.30042832906634
61,Plant,1108,Retail,168.0031853730713
61,Plant,1109,Retail,162.10208987899853
61,Plant,1110,Retail,169.95048532571016
61,Plant,1111,Retail,173.3198833919553
61,Plant,1168,Retail,127.83751529427082
61,Plant,1206,Retail,185.31837179315275
61,Plant,1208,Retail,176.25879255339922
61,Plant,1209,Retail,198.22353501908762
61,Plant,1290,Retail,176.68482662285697
61,Plant,1291,Retail,196.2195994285294
61,Plant,1364,Retail,133.75791305813792
61,Plant,1365,Retail,199.05378438847356
61,Plant,1366,Retail,152.98281910211136
61,Plant,1367,Retail,166.49841344189542
61,Plant,1368,Retail,169.13912475162414
61,Plant,1369,Retail,168.49205402125997
61,Plant,1370,Retail,161.20693696304127
61,Plant,1371,Retail,171.05245379310765
61,Plant,1372,Retail,171.75353341762832
61,Plant,1373,Retail,165.85316643271477
61,Plant,1374,Retail,166.1357890022775
61,Plant,1375,Retail,156.94704888289098
61,Plant,1376,Retail,157.093352465389
61,Plant,1377,Retail,173.85921335214704
61,Plant,1378,Retail,171.19500754225507
61,Plant,1379,Retail,186.08419296233743
61,Plant,1380,Retail,195.72032851595037
61,Plant,1409,Retail,185.48422595536394
61,Plant,1410,Retail,166.7917981846271
61,Plant,1411,Retail,163.84456532805746
61,Plant,1412,Retail,190.07343826387537
61,Plant,1413,Retail,164.5555368844106
61,Plant,1414,Retail,194.07145982081767
61,Plant,1415,Retail,196.43540489737296
61,Plant,1416,Retail,165.75988867493072
61,Plant,1417,Retail,168.23410962983277
61,Plant,1418,Retail,186.0846574847689
61,Plant,1419,Retail,163.77175259474402
61,Plant,1420,Retail,192.1373875122612
61,Plant,1421,Retail,161.67664995229387
61,Plant,1422,Retail,158.37746869370204
61,Plant,1423,Retail,176.53038425083102
61,Plant,1424,Retail,176.53038425083102
61,Plant,1425,Retail,179.11368897489626
61,Plant,1426,Retail,185.31837179315275
61,Plant,1427,Retail,179.11368897489626
61,Plant,1428,Retail,179.11368897489626
61,Plant,1429,Retail,188.07351195173737
61,Plant,1430,Retail,197.95023028495876
61,Plant,1431,Retail,197.95023028495876
61,Plant,1432,Retail,185.31824369534291
61,Plant,1433,Retail,180.44590214791424
61,Plant,1434,Retail,175.766733797663
61,Plant,1435,Retail,177.78915387552843
61,Plant,1442,Retail,185.2335573736492
61,Plant,1462,Retail,181.2344899394717
61,Plant,1466,Retail,197.9499941950805
61,Plant,1470,Retail,185.31811559756804
61,Plant,1471,Retail,185.31824369534291
61,Plant,1472,Retail,194.7984090058585
61,Plant,1473,Retail,180.44568126385636
61,Plant,1491,Retail,187.19383074975076
61,Plant,1492,Retail,197.1799127813633
61,Plant,1493,Retail,185.31811559756804
61,Plant,1494,Retail,184.67563017908137
61,Plant,1495,Retail,179.11368897489626
61,Plant,1496,Retail,188.07351195173737
61,Plant,1497,Retail,188.07351195173737
61,Plant,1498,Retail,188.07351195173737
61,Plant,1499,Retail,181.2352637618257
61,Plant,1500,Retail,175.13701539444008
61,Plant,1501,Retail,175.13701539444008
61,Plant,1502,Retail,180.4457917058556
61,Plant,1505,Retail,185.31849989099888
61,Plant,1507,Retail,192.44325413201423
61,Plant,1508,Retail,197.950820510455
61,Plant,1510,Retail,185.31824369534291
61,Plant,1511,Retail,185.31837179315275
61,Plant,1512,Retail,187.23208261863243
61,Plant,1513,Retail,187.23208261863243
61,Plant,1514,Retail,185.2209581988638
61,Plant,1543,Retail,189.03596479637747
61,Plant,1544,Retail,193.81193157746657
61,Plant,1568,Retail,192.7174339252153
61,Plant,1569,Retail,197.0357042113027
61,Plant,1570,Retail,194.1347159410423
61,Plant,1571,Retail,171.75532368142626
61,Plant,1572,Retail,163.03469230820974
61,Plant,1573,Retail,171.75532368142626
61,Plant,1574,Retail,180.44601259003298
61,Plant,1580,Retail,180.44601259003298
61,Plant,1581,Retail,180.44601259003298
61,Plant,1582,Retail,169.359651499278
61,Plant,1583,Retail,169.359651499278
61,Plant,1584,Retail,174.9027321529325
61,Plant,1624,Retail,176.24014494045804
61,Plant,1625,Retail,180.44568126385636
61,Plant,1630,Retail,192.27580057101702
61,Plant,1633,Retail,116.81676059454949
61,Plant,1641,Retail,175.77133702767787
61,Plant,1643,Retail,175.02435075908332
61,Plant,1644,Retail,175.02435075908332
61,Plant,1681,Retail,196.11581161930636
61,Plant,1683,Retail,167.5343269393305
61,Plant,1685,Retail,174.56004864631814
61,Plant,1686,Retail,188.03941792814922
61,Plant,1687,Retail,189.98006415545723
61,Plant,1688,Retail,170.9515949917534
61,Plant,1689,Retail,165.12762577912005
61,Plant,1690,Retail,171.083859132431
61,Plant,1691,Retail,171.43618637299025
61,Plant,1693,Retail,162.6058988789732
61,Plant,1694,Retail,183.75812264272164
61,Plant,1695,Retail,158.17062916992478
61,Plant,1696,Retail,164.24934791701722
61,Plant,1697,Retail,175.54918274104992
61,Plant,1698,Retail,186.0846574847689
61,Plant,1699,Retail,196.3065043601701
61,Plant,1700,Retail,188.79326726215402
61,Plant,1701,Retail,195.07546235806365
61,Plant,1702,Retail,174.24478410152298
61,Plant,1703,Retail,173.6379412074074
61,Plant,1704,Retail,172.0616917612707
61,Plant,1705,Retail,167.42594648739683
61,Plant,1706,Retail,169.56761529872105
61,Plant,1707,Retail,190.60330287629816
61,Plant,1708,Retail,166.22434221007433
61,Plant,1714,Retail,168.03994763292866
61,Plant,1715,Retail,174.9775344590703
61,Plant,1728,Retail,179.11368897489626
61,Plant,1729,Retail,179.11368897489626
61,Plant,1730,Retail,179.11368897489626
61,Plant,1731,Retail,179.11368897489626
61,Plant,1732,Retail,185.31824369534291
61,Plant,1733,Retail,190.25684452640922
61,Plant,1734,Retail,179.11368897489626
61,Plant,1735,Retail,185.31798749982897
61,Plant,1736,Retail,197.9504663750196
61,Plant,1737,Retail,175.13701539444008
61,Plant,1738,Retail,196.93744769022194
61,Plant,1740,Retail,179.82033156690656
61,Plant,1742,Retail,185.31837179315275
61,Plant,1743,Retail,188.07351195173737
61,Plant,1744,Retail,181.33947243747772
61,Plant,1745,Retail,180.4457917058556
61,Plant,1747,Retail,197.95034832996606
61,Plant,1748,Retail,190.12588608882265
61,Plant,1749,Retail,197.95023028495876
61,Plant,1750,Retail,197.9504663750196
61,Plant,1753,Retail,185.31824369534291
61,Plant,1754,Retail,185.31824369534291
61,Plant,1755,Retail,185.31837179315275
61,Plant,1756,Retail,182.0495224168282
61,Plant,1757,Retail,180.44601259003298
61,Plant,1762,Retail,197.9504663750196
61,Plant,1763,Retail,180.4457917058556
61,Plant,1764,Retail,180.44601259003298
61,Plant,1765,Retail,169.359651499278
61,Plant,1766,Retail,169.359651499278
61,Plant,1767,Retail,154.41940712948337
61,Plant,1768,Retail,182.2895083466899
61,Plant,1769,Retail,177.94056834028623
61,Plant,1771,Retail,197.1437348929557
61,Plant,1773,Retail,166.22434221007433
61,Plant,1778,Retail,189.49012900280258
61,Plant,1779,Retail,172.3249118323349
61,Plant,1780,Retail,189.49809339229327
