UnitID,UnitType,Pincode,District,State,Latitude,Longitude,Capacity,CapacityUnit,StorageCostPerKg
3854,Retail,600019,CHENNAI,TAMIL NADU,13.1596667,80.3020556,,,
3855,Retail,600002,CHENNAI,TAMIL NADU,13.08472222,80.27269444,,,
3856,Retail,600095,CHENNAI,TAMIL NADU,13.1180278,80.2894167,,,
3857,Retail,600116,CHENNAI,TAMIL NADU,13.0395556,80.1733333,,,
3858,Retail,600113,CHENNAI,TAMIL NADU,12.989869,80.248739,,,
3859,Retail,600041,CHENNAI,TAMIL NADU,13.00175,80.3685833,,,
3860,Retail,600091,CHENNAI,TAMIL NADU,12.993084,80.163043,,,
3861,Retail,600009,CHENNAI,TAMIL NADU,13.1435833,80.4818056,,,
3862,Retail,600001,CHENNAI,TAMIL NADU,13.1051667,80.2837778,,,
3863,Retail,600104,CHENNAI,TAMIL NADU,13.0453611,80.2376111,,,
3864,Retail,600001,CHENNAI,TAMIL NADU,13.087812,80.283107,,,
3865,Retail,600081,CHENNAI,TAMIL NADU,13.1271111,80.2813611,,,
3866,Retail,600008,CHENNAI,TAMIL NADU,13.076375,80.262621,,,
3867,Retail,600031,CHENNAI,TAMIL NADU,13.072942,80.252094,,,
3868,Retail,600087,CHENNAI,TAMIL NADU,13.0466111,80.1785278,,,
3869,Retail,600092,CHENNAI,TAMIL NADU,13.05025,80.1943611,,,
3870,Retail,600030,CHENNAI,TAMIL NADU,13.1272778,80.3766111,,,
3871,Retail,600040,CHENNAI,TAMIL NADU,13.0453611,80.2376111,,,
3872,Retail,600106,CHENNAI,TAMIL NADU,13.1405278,80.3599722,,,
3873,Retail,600084,CHENNAI,TAMIL NADU,13.0999444,80.1165278,,,
3874,Retail,600038,CHENNAI,TAMIL NADU,13.1006944,80.224,,,
3875,Retail,600082,CHENNAI,TAMIL NADU,13.0453611,80.2376111,,,
3876,Retail,600010,CHENNAI,TAMIL NADU,13.0881111,80.2427222,,,
3877,Retail,600107,CHENNAI,TAMIL NADU,13.0733611,80.1959722,,,
3878,Retail,600107,CHENNAI,TAMIL NADU,13.074229,80.196608,,,
3879,Retail,600025,CHENNAI,TAMIL NADU,13.0453611,80.2376111,,,
3880,Retail,600032,CHENNAI,TAMIL NADU,13.0515278,80.2115833,,,
3881,Retail,413104,PUNE,MAHARASHTRA,18.52047,73.300211,,,
3882,Retail,410501,PUNE,MAHARASHTRA,18.7593056,73.8625833,,,
3883,Retail,411025,PUNE,MAHARASHTRA,18.26461,78.39946,,,
3884,Retail,410401,PUNE,MAHARASHTRA,18.52047,73.300211,,,
3885,Retail,410510,PUNE,MAHARASHTRA,18.411381,73.18426,,,
3886,Retail,413802,PUNE,MAHARASHTRA,18.5234,74.524479,,,
3887,Retail,412304,PUNE,MAHARASHTRA,18.2765556,74.31975,,,
3888,Retail,400008,MUMBAI,MAHARASHTRA,18.9762778,72.8337778,,,
3889,Retail,400011,MUMBAI,MAHARASHTRA,18.9805278,72.8243056,,,
3890,Retail,400008,MUMBAI,MAHARASHTRA,18.9653611,72.8275556,,,
3891,Retail,400006,MUMBAI,MAHARASHTRA,18.95675,72.8098889,,,
3892,Retail,400020,MUMBAI,MAHARASHTRA,18.9401944,72.8270833,,,
3893,Retail,400005,MUMBAI,MAHARASHTRA,18.910915,72.806482,,,
3894,Retail,400001,MUMBAI,MAHARASHTRA,18.9361389,72.8377778,,,
3895,Retail,700046,KOLKATA,WEST BENGAL,22.324245,88.2118431,,,
3896,Retail,700054,KOLKATA,WEST BENGAL,22.3453036,88.2326065,,,
3897,Retail,400007,MUMBAI,MAHARASHTRA,18.9589444,72.8148056,,,
3898,Retail,400034,MUMBAI,MAHARASHTRA,18.980883,72.815119,,,
3899,Retail,400007,MUMBAI,MAHARASHTRA,18.9598889,72.8155,,,
3900,Retail,400007,MUMBAI,MAHARASHTRA,18.9988889,72.8400833,,,
3901,Retail,400034,MUMBAI,MAHARASHTRA,18.9732222,72.8191111,,,
3902,Retail,400011,MUMBAI,MAHARASHTRA,18.975763,72.825309,,,
3903,Retail,400005,MUMBAI,MAHARASHTRA,18.9011111,72.81175,,,
3904,Retail,400020,MUMBAI,MAHARASHTRA,18.9285278,72.8265556,,,
3905,Retail,400005,MUMBAI,MAHARASHTRA,18.9137222,72.8116667,,,
3906,Retail,400021,MUMBAI,MAHARASHTRA,18.9233056,72.8250833,,,
3907,Retail,400021,MUMBAI,MAHARASHTRA,18.9305,72.8231111,,,
3908,Retail,400001,MUMBAI,MAHARASHTRA,18.9366389,72.82825,,,
3909,Retail,400001,MUMBAI,MAHARASHTRA,18.94206,72.83544,,,
3910,Retail,700012,KOLKATA,WEST BENGAL,22.5727778,88.3475,,,
3911,Retail,700013,KOLKATA,WEST BENGAL,22.5647778,88.3603889,,,
3912,Retail,700016,KOLKATA,WEST BENGAL,22.5761944,88.3543333,,,
3913,Retail,700072,KOLKATA,WEST BENGAL,22.5661944,88.3545556,,,
3914,Retail,700031,KOLKATA,WEST BENGAL,22.5093889,88.3708889,,,
3915,Retail,700020,KOLKATA,WEST BENGAL,22.5400833,88.3456667,,,
3916,Retail,700095,KOLKATA,WEST BENGAL,22.4970278,88.3573611,,,
3917,Retail,700022,KOLKATA,WEST BENGAL,22.5448611,88.3280556,,,
3918,Retail,700033,KOLKATA,WEST BENGAL,22.5019444,88.3507778,,,
3919,Retail,700099,KOLKATA,WEST BENGAL,22.4996388,88.397375,,,
3920,Retail,700042,KOLKATA,WEST BENGAL,22.5727778,88.3475,,,
3921,Retail,700032,KOLKATA,WEST BENGAL,22.5011111,88.3475,,,
3922,Retail,700047,KOLKATA,WEST BENGAL,22.4713333,88.3871944,,,
3923,Retail,600015,CHENNAI,TAMIL NADU,13.002528,80.232333,,,
3924,Retail,600020,CHENNAI,TAMIL NADU,12.1640833,80.2008611,,,
3925,Retail,600085,CHENNAI,TAMIL NADU,13.0209722,80.2431667,,,
3926,Retail,600061,CHENNAI,TAMIL NADU,12.9965833,80.1990278,,,
3927,Retail,600020,CHENNAI,TAMIL NADU,13.001027,80.257313,,,
3928,Retail,600113,CHENNAI,TAMIL NADU,12.9886667,80.2578889,,,
3929,Retail,600001,CHENNAI,TAMIL NADU,13.0914444,80.2922777,,,
3930,Retail,600081,CHENNAI,TAMIL NADU,13.1421389,80.2941389,,,
3931,Retail,600021,CHENNAI,TAMIL NADU,13.1188889,80.285,,,
3932,Retail,600002,CHENNAI,TAMIL NADU,13.074463,80.269891,,,
3933,Retail,600082,CHENNAI,TAMIL NADU,13.1168333,80.3306389,,,
3934,Retail,600012,CHENNAI,TAMIL NADU,13.1015278,80.2521944,,,
3935,Retail,600011,CHENNAI,TAMIL NADU,13.1090833,80.2446944,,,
3936,Retail,700040,KOLKATA,WEST BENGAL,22.4843333,88.3464167,,,
3937,Retail,700026,KOLKATA,WEST BENGAL,22.511869,88.341397,,,
3938,Retail,700075,KOLKATA,WEST BENGAL,22.362,88.2144,,,
3939,Retail,700026,KOLKATA,WEST BENGAL,22.5131667,88.3456389,,,
3940,Retail,700033,KOLKATA,WEST BENGAL,22.5036389,88.3434722,,,
3941,Retail,700075,KOLKATA,WEST BENGAL,22.499214,88.375064,,,
3942,Retail,395001,SURAT,GUJARAT,21.1854444,72.8123056,,,
3943,Retail,395023,SURAT,GUJARAT,21.1295,72.8525278,,,
3944,VillageCooperative,387310,ANAND,GUJARAT,22.5591944,72.9641389,2394.0,liters,0.1148705096073517
3945,Retail,387310,ANAND,GUJARAT,22.5591944,72.9641389,,,
3946,Retail,600049,CHENNAI,TAMIL NADU,13.1084722,80.2078611,,,
3947,Retail,395001,SURAT,GUJARAT,21.7448889,72.8241667,,,
3948,Retail,394235,SURAT,GUJARAT,21.1984722,72.8342778,,,
3949,Retail,394270,SURAT,GUJARAT,21.130553,72.651911,,,
3950,Retail,394540,SURAT,GUJARAT,21.3374722,72.752,,,
3951,Retail,395009,SURAT,GUJARAT,21.216401,72.788768,,,
3952,Retail,411037,PUNE,MAHARASHTRA,18.47825,73.86141667,,,
3953,Retail,411028,PUNE,MAHARASHTRA,18.50330556,73.93122222,,,
3954,VillageCooperative,388410,ANAND,GUJARAT,22.7525,72.6844722,2784.0,liters,0.09877873563218391
3955,Retail,388410,ANAND,GUJARAT,22.7525,72.6844722,,,
3956,VillageCooperative,388421,ANAND,GUJARAT,22.601219,72.790291,4117.0,liters,0.06679621083313092
3957,Retail,388421,ANAND,GUJARAT,22.601219,72.790291,,,
3958,VillageCooperative,388430,ANAND,GUJARAT,22.5591944,72.9641389,982.0,liters,0.280040733197556
3959,Retail,388430,ANAND,GUJARAT,22.5591944,72.9641389,,,
3960,VillageCooperative,388620,ANAND,GUJARAT,22.318,72.6244167,1322.0,liters,0.20801815431164902
3961,Retail,388620,ANAND,GUJARAT,22.318,72.6244167,,,
3962,VillageCooperative,388440,ANAND,GUJARAT,22.5591944,72.9641389,4577.0,liters,0.0600830238147258
3963,Retail,388440,ANAND,GUJARAT,22.5591944,72.9641389,,,
3964,VillageCooperative,388150,ANAND,GUJARAT,22.5591944,72.9641389,4060.0,liters,0.06773399014778325
3965,Retail,388150,ANAND,GUJARAT,22.5591944,72.9641389,,,
3966,VillageCooperative,388160,ANAND,GUJARAT,22.5591944,72.9641389,3392.0,liters,0.08107311320754718
3967,Retail,388160,ANAND,GUJARAT,22.5591944,72.9641389,,,
3968,Retail,412410,PUNE,MAHARASHTRA,18.296279,73.679432,,,
3969,Retail,413130,PUNE,MAHARASHTRA,19.551919,71.38808,,,
3970,Retail,412101,PUNE,MAHARASHTRA,18.70075,73.7601944,,,
3971,Retail,412112,PUNE,MAHARASHTRA,18.5202778,73.8566667,,,
3972,Retail,410508,PUNE,MAHARASHTRA,18.8786111,73.2716666,,,
3973,Retail,410402,PUNE,MAHARASHTRA,18.7749,73.403442,,,
3974,Retail,412303,PUNE,MAHARASHTRA,18.2751944,74.1629444,,,
3975,Retail,412404,PUNE,MAHARASHTRA,18.3618,75.3631,,,
3976,Retail,410403,PUNE,MAHARASHTRA,18.5243,73.3826,,,
3977,Retail,410515,PUNE,MAHARASHTRA,18.52047,73.300211,,,
3978,Retail,412216,PUNE,MAHARASHTRA,18.7318,73.1652,,,
3979,Retail,412219,PUNE,MAHARASHTRA,18.4343816,74.467355,,,
3980,Retail,413115,PUNE,MAHARASHTRA,18.062955,74.058988,,,
3981,Retail,412220,PUNE,MAHARASHTRA,18.7850278,73.28475,,,
3982,Retail,412213,PUNE,MAHARASHTRA,18.3242778,73.5215833,,,
3983,Retail,410506,PUNE,MAHARASHTRA,18.7234722,73.7033611,,,
3984,VillageCooperative,388140,ANAND,GUJARAT,22.5591944,72.9641389,1277.0,liters,0.2153484729835552
3985,Retail,388140,ANAND,GUJARAT,22.5591944,72.9641389,,,
3986,VillageCooperative,388550,ANAND,GUJARAT,22.5591944,72.9641389,3281.0,liters,0.08381590978360257
3987,Retail,388550,ANAND,GUJARAT,22.5591944,72.9641389,,,
3988,VillageCooperative,387240,ANAND,GUJARAT,22.5368333,72.7185833,1169.0,liters,0.2352437981180496
3989,Retail,387240,ANAND,GUJARAT,22.5368333,72.7185833,,,
3990,VillageCooperative,388180,ANAND,GUJARAT,22.5591944,72.9641389,4449.0,liters,0.0618116430658575
3991,Retail,388180,ANAND,GUJARAT,22.5591944,72.9641389,,,
3992,VillageCooperative,388640,ANAND,GUJARAT,22.5591944,72.9641389,3756.0,liters,0.07321618743343983
3993,Retail,388640,ANAND,GUJARAT,22.5591944,72.9641389,,,
3994,VillageCooperative,388580,ANAND,GUJARAT,22.5591944,72.9641389,2968.0,liters,0.09265498652291106
3995,Retail,388580,ANAND,GUJARAT,22.5591944,72.9641389,,,
3996,VillageCooperative,387620,KHEDA,GUJARAT,23.02096,73.177307,3793.0,liters,0.07250197732665437
3997,VillageCooperative,387635,KHEDA,GUJARAT,22.7525,72.6844722,4956.0,liters,0.055488297013720746
3998,VillageCooperative,387630,KHEDA,GUJARAT,22.8994167,72.9894722,2361.0,liters,0.11647606946209234
3999,VillageCooperative,387340,KHEDA,GUJARAT,22.7525,72.6844722,4247.0,liters,0.06475158935719331
4000,VillageCooperative,387550,KHEDA,GUJARAT,22.709,72.634151,2228.0,liters,0.12342908438061041
4001,VillageCooperative,387570,KHEDA,GUJARAT,22.7525,72.6844722,4565.0,liters,0.060240963855421686
4002,VillageCooperative,387001,KHEDA,GUJARAT,22.731049,72.8638,1367.0,liters,0.2011704462326262
4003,VillageCooperative,387325,KHEDA,GUJARAT,22.7525,72.6844722,4873.0,liters,0.056433408577878104
4004,VillageCooperative,387230,KHEDA,GUJARAT,22.66987,72.791733,4695.0,liters,0.058572949946751864
4005,VillageCooperative,387001,KHEDA,GUJARAT,22.731049,72.8638,667.0,liters,0.4122938530734633
4006,Retail,226001,LUCKNOW,UTTAR PRADESH,26.846694,80.946166,,,
4007,Retail,700027,KOLKATA,WEST BENGAL,22.52575,88.3377222,,,
4008,Retail,395001,SURAT,GUJARAT,22.0540278,72.7978333,,,
4009,Retail,394530,SURAT,GUJARAT,21.1984722,72.8342778,,,
4010,Retail,394221,SURAT,GUJARAT,21.1395,72.8405,,,
4011,Retail,395005,SURAT,GUJARAT,21.2218333,72.794,,,
4012,Retail,395002,SURAT,GUJARAT,21.1862222,72.8268611,,,
4013,Retail,600003,CHENNAI,TAMIL NADU,13.0818611,80.2715833,,,
4014,Retail,600011,CHENNAI,TAMIL NADU,13.1989722,80.3943611,,,
4015,Retail,600007,CHENNAI,TAMIL NADU,13.1501944,80.4380833,,,
4016,Retail,600039,CHENNAI,TAMIL NADU,13.20325,80.4362778,,,
4017,Retail,600016,CHENNAI,TAMIL NADU,13.00195,80.205867,,,
4018,Retail,600090,CHENNAI,TAMIL NADU,12.9928611,80.2653889,,,
4019,Retail,600083,CHENNAI,TAMIL NADU,13.02825,80.2165278,,,
4020,Retail,600090,CHENNAI,TAMIL NADU,13.00182,80.16135,,,
4021,Retail,600089,CHENNAI,TAMIL NADU,13.030113,80.179668,,,
4022,Retail,600119,CHENNAI,TAMIL NADU,12.8925556,80.2278611,,,
4023,Retail,600041,CHENNAI,TAMIL NADU,12.993084,80.163043,,,
4024,Retail,600115,CHENNAI,TAMIL NADU,13.04682,80.245617,,,
4025,Retail,411005,PUNE,MAHARASHTRA,18.5231944,73.8536944,,,
4026,Retail,411043,PUNE,MAHARASHTRA,18.4653611,73.8551111,,,
4027,Retail,411016,PUNE,MAHARASHTRA,18.5384167,73.8325833,,,
4028,Retail,411024,PUNE,MAHARASHTRA,18.4452222,73.7858056,,,
4029,Retail,411023,PUNE,MAHARASHTRA,18.4856667,73.7779444,,,
4030,Retail,411030,PUNE,MAHARASHTRA,18.51525,73.84975,,,
4031,Retail,411039,PUNE,MAHARASHTRA,18.62033333,73.84822222,,,
4032,Retail,411062,PUNE,MAHARASHTRA,18.671037,73.824262,,,
4033,Retail,411019,PUNE,MAHARASHTRA,18.6395,73.79586111,,,
4034,Retail,411012,PUNE,MAHARASHTRA,18.57988889,73.83105556,,,
4035,Retail,411012,PUNE,MAHARASHTRA,18.58252778,73.83358333,,,
4036,Retail,411013,PUNE,MAHARASHTRA,18.50777778,73.39172222,,,
4037,Retail,226003,LUCKNOW,UTTAR PRADESH,26.868479,80.907941,,,
4038,Retail,700020,KOLKATA,WEST BENGAL,22.541112,88.355078,,,
4039,Retail,700019,KOLKATA,WEST BENGAL,22.5216667,88.3708333,,,
4040,Retail,700075,KOLKATA,WEST BENGAL,22.498,88.3823333,,,
4041,Retail,700019,KOLKATA,WEST BENGAL,22.5210278,88.3681667,,,
4042,Retail,700019,KOLKATA,WEST BENGAL,22.53175,88.3663056,,,
4043,Retail,700078,KOLKATA,WEST BENGAL,22.5081944,88.3791667,,,
4044,Retail,700032,KOLKATA,WEST BENGAL,22.4977778,88.3703056,,,
4045,Retail,700068,KOLKATA,WEST BENGAL,22.5064444,88.3668889,,,
4046,Retail,700026,KOLKATA,WEST BENGAL,22.5170278,88.3421944,,,
4047,Retail,700099,KOLKATA,WEST BENGAL,22.4912666,88.40605,,,
4048,Retail,700040,KOLKATA,WEST BENGAL,22.480569,88.357556,,,
4049,Retail,700041,KOLKATA,WEST BENGAL,22.5086944,88.3067222,,,
4050,Retail,700075,KOLKATA,WEST BENGAL,22.4916389,88.3836111,,,
4051,Retail,700041,KOLKATA,WEST BENGAL,22.4935,88.3335,,,
4052,Retail,700016,KOLKATA,WEST BENGAL,22.552,88.3539167,,,
4053,Retail,411069,PUNE,MAHARASHTRA,18.5624,73.7868,,,
4054,Retail,400008,MUMBAI,MAHARASHTRA,18.9715556,72.8279444,,,
4055,Retail,400007,MUMBAI,MAHARASHTRA,18.958826,72.809909,,,
4056,Retail,400035,MUMBAI,MAHARASHTRA,18.96775,72.8216944,,,
4057,Retail,400001,MUMBAI,MAHARASHTRA,18.9260278,72.8298889,,,
4058,Retail,411032,PUNE,MAHARASHTRA,18.51412389,73.34596661,,,
4059,Retail,411026,PUNE,MAHARASHTRA,18.52047,73.300211,,,
4060,Retail,411001,PUNE,MAHARASHTRA,18.49975,73.87825,,,
4061,Retail,411015,PUNE,MAHARASHTRA,17.68366667,73.99488889,,,
4062,Retail,411001,PUNE,MAHARASHTRA,18.47558333,73.79619444,,,
4063,Retail,411003,PUNE,MAHARASHTRA,18.5505833,73.8685278,,,
4064,Retail,411028,PUNE,MAHARASHTRA,18.55794443,73.859694455,,,
4065,Retail,411003,PUNE,MAHARASHTRA,18.56530556,73.85086111,,,
4066,Retail,411003,PUNE,MAHARASHTRA,18.52047,73.300211,,,
4067,Retail,411037,PUNE,MAHARASHTRA,18.52047,73.300211,,,
4068,Retail,411060,PUNE,MAHARASHTRA,18.52047,73.300211,,,
4069,Retail,411001,PUNE,MAHARASHTRA,18.576485,73.56052216500001,,,
4070,Retail,411018,PUNE,MAHARASHTRA,18.6325,73.82083333,,,
4071,Retail,411001,PUNE,MAHARASHTRA,18.50683333,73.87988889,,,
4072,Retail,411015,PUNE,MAHARASHTRA,18.5719167,73.87825,,,
4073,Retail,700010,KOLKATA,WEST BENGAL,22.3352966,88.2343166,,,
4074,Retail,700039,KOLKATA,WEST BENGAL,22.5221944,88.3821667,,,
4075,Retail,400004,MUMBAI,MAHARASHTRA,18.95325,72.8193889,,,
4076,Retail,400004,MUMBAI,MAHARASHTRA,18.9586667,72.8153333,,,
4077,Retail,400028,MUMBAI,MAHARASHTRA,19.0156389,72.8370833,,,
4078,Retail,400017,MUMBAI,MAHARASHTRA,19.0456111,72.8534444,,,
4079,Retail,400016,MUMBAI,MAHARASHTRA,19.04354,72.84491,,,
4080,Retail,400025,MUMBAI,MAHARASHTRA,19.0105833,72.8285278,,,
4081,Retail,400025,MUMBAI,MAHARASHTRA,19.0104444,72.8285833,,,
4082,Retail,400028,MUMBAI,MAHARASHTRA,19.0207778,72.8406944,,,
4083,Retail,400028,MUMBAI,MAHARASHTRA,19.023342,72.8416,,,
4084,Retail,400018,MUMBAI,MAHARASHTRA,19.003637,72.817919,,,
4085,Retail,400007,MUMBAI,MAHARASHTRA,18.9598889,72.8155,,,
4086,Retail,400011,MUMBAI,MAHARASHTRA,18.9881111,72.8318889,,,
4087,Retail,400026,MUMBAI,MAHARASHTRA,18.9708333,72.8090833,,,
4088,Retail,400026,MUMBAI,MAHARASHTRA,18.9869722,72.8421944,,,
4089,Retail,400011,MUMBAI,MAHARASHTRA,18.9769167,72.8243056,,,
4090,Retail,400001,MUMBAI,MAHARASHTRA,18.9351944,72.8356389,,,
4091,Retail,400005,MUMBAI,MAHARASHTRA,18.9098611,72.8064722,,,
4092,Retail,400032,MUMBAI,MAHARASHTRA,72.8302,18.9311,,,
4093,Retail,400032,MUMBAI,MAHARASHTRA,18.967749999999995,72.8216944,,,
4094,VillageCooperative,387305,KHEDA,GUJARAT,22.7525,72.6844722,1141.0,liters,0.24101665205959685
4095,VillageCooperative,387510,KHEDA,GUJARAT,22.6821,72.700439,3084.0,liters,0.08916990920881972
4096,VillageCooperative,387610,KHEDA,GUJARAT,23.0049,72.956257,1799.0,liters,0.1528627015008338
4097,VillageCooperative,387130,KHEDA,GUJARAT,22.7525,72.6844722,1852.0,liters,0.148488120950324
4098,VillageCooperative,387530,KHEDA,GUJARAT,22.7070278,72.6619167,2151.0,liters,0.1278475127847513
4099,VillageCooperative,387350,KHEDA,GUJARAT,22.7525,72.6844722,2062.0,liters,0.13336566440349176
4100,VillageCooperative,387560,KHEDA,GUJARAT,22.689541,72.555107,2130.0,liters,0.12910798122065728
4101,VillageCooperative,387710,KHEDA,GUJARAT,22.96645,72.677048,743.0,liters,0.37012113055181695
4102,VillageCooperative,387430,KHEDA,GUJARAT,22.7525,72.6844722,1686.0,liters,0.1631079478054567
4103,VillageCooperative,387380,KHEDA,GUJARAT,22.66475,72.7544444,4582.0,liters,0.06001745962461807
4104,VillageCooperative,387115,KHEDA,GUJARAT,22.70585,72.819248,3754.0,liters,0.07325519445924347
4105,VillageCooperative,387001,KHEDA,GUJARAT,22.73105,72.8638,4400.0,liters,0.0625
4106,VillageCooperative,387330,KHEDA,GUJARAT,22.7121,72.9674,2141.0,liters,0.12844465203176086
4107,VillageCooperative,387345,KHEDA,GUJARAT,22.7525,72.6844722,4921.0,liters,0.055882950619792725
4108,Retail,411035,PUNE,MAHARASHTRA,18.65388889,73.78141667,,,
4109,Retail,411003,PUNE,MAHARASHTRA,17.40308333,75.54025,,,
4110,Retail,411027,PUNE,MAHARASHTRA,18.57805556,73.80233333,,,
4111,Retail,411031,PUNE,MAHARASHTRA,18.52047,73.300211,,,
4112,Retail,411033,PUNE,MAHARASHTRA,18.52047,73.300211,,,
4113,Retail,411014,PUNE,MAHARASHTRA,18.56783333,73.39294444,,,
4114,Retail,700007,KOLKATA,WEST BENGAL,22.5809166,88.3601944,,,
4115,Retail,700002,KOLKATA,WEST BENGAL,22.6186944,88.3725556,,,
4116,Retail,700014,KOLKATA,WEST BENGAL,22.5568333,88.3634167,,,
4117,Retail,700072,KOLKATA,WEST BENGAL,22.5663889,88.3538889,,,
4118,Retail,700087,KOLKATA,WEST BENGAL,22.5588889,88.3551111,,,
4119,Retail,700073,KOLKATA,WEST BENGAL,22.3456,88.2128,,,
4120,Retail,700012,KOLKATA,WEST BENGAL,22.5686111,88.3577778,,,
4121,Retail,412406,PUNE,MAHARASHTRA,18.8786111,73.8336111,,,
4122,Retail,413103,PUNE,MAHARASHTRA,16.734,74.8909876,,,
4123,Retail,413105,PUNE,MAHARASHTRA,19.75148,75.71886,,,
4124,Retail,412206,PUNE,MAHARASHTRA,18.1511389,73.8438333,,,
4125,Retail,413801,PUNE,MAHARASHTRA,18.4662222,74.5788333,,,
4126,Retail,412109,PUNE,MAHARASHTRA,18.7171389,73.7657222,,,
4127,Retail,410509,PUNE,MAHARASHTRA,18.54131,73.36421,,,
4128,Retail,413106,PUNE,MAHARASHTRA,18.0670833,75.0595278,,,
4129,Retail,410405,PUNE,MAHARASHTRA,18.2433889,73.5625833,,,
4130,Retail,412203,PUNE,MAHARASHTRA,18.52047,73.300211,,,
4131,Retail,410301,PUNE,MAHARASHTRA,18.5243,72.3828,,,
4132,Retail,412307,PUNE,MAHARASHTRA,18.4361111,73.8764167,,,
4133,Retail,412101,PUNE,MAHARASHTRA,18.6797778,73.7398333,,,
4134,Retail,410505,PUNE,MAHARASHTRA,18.8541389,73.8825,,,
4135,Retail,413801,PUNE,MAHARASHTRA,18.2043,72.5243,,,
4136,Retail,412110,PUNE,MAHARASHTRA,18.5258056,74.044,,,
4137,Retail,412214,PUNE,MAHARASHTRA,18.5242778,73.1851944,,,
4138,Retail,413133,PUNE,MAHARASHTRA,18.1789167,74.6065278,,,
4139,Retail,410513,PUNE,MAHARASHTRA,18.52047,73.300211,,,
4140,Retail,412101,PUNE,MAHARASHTRA,18.6822778,73.7338333,,,
4141,Retail,412408,PUNE,MAHARASHTRA,18.52047,73.300211,,,
4142,Retail,413106,PUNE,MAHARASHTRA,18.1204444,75.0317778,,,
4143,Retail,410502,PUNE,MAHARASHTRA,19.2057222,73.8734167,,,
4144,Retail,412205,PUNE,MAHARASHTRA,18.5236,73.8478,,,
4145,Retail,410401,PUNE,MAHARASHTRA,18.5242778,37.4631944,,,
4146,Retail,412201,PUNE,MAHARASHTRA,18.48375,74.0271944,,,
4147,Retail,412218,PUNE,MAHARASHTRA,18.8381667,74.2293056,,,
4148,Retail,410503,PUNE,MAHARASHTRA,19.0036389,73.9405556,,,
4149,Retail,410504,PUNE,MAHARASHTRA,19.1176111,73.976,,,
4150,Retail,412211,PUNE,MAHARASHTRA,18.66475,74.369,,,
4151,Retail,413120,PUNE,MAHARASHTRA,18.083333,74.916667,,,
4152,Retail,412102,PUNE,MAHARASHTRA,18.1025278,74.2110278,,,
4153,Retail,412409,PUNE,MAHARASHTRA,21.1940833,74.3640833,,,
4154,Retail,412108,PUNE,MAHARASHTRA,18.5232778,73.6192778,,,
4155,Retail,410406,PUNE,MAHARASHTRA,18.6876111,73.509,,,
4156,Retail,410512,PUNE,MAHARASHTRA,18.52047,73.300211,,,
4157,Retail,412308,PUNE,MAHARASHTRA,18.4724444,73.9793611,,,
4158,Retail,412301,PUNE,MAHARASHTRA,18.3426944,74.0311389,,,
4159,Retail,410516,PUNE,MAHARASHTRA,15.862899,74.396866,,,
4160,Retail,412403,PUNE,MAHARASHTRA,19.311511,73.36449,,,
4161,Retail,413132,PUNE,MAHARASHTRA,19.70148,75.713888,,,
4162,Retail,413110,PUNE,MAHARASHTRA,18.15,74.5833,,,
4163,Retail,412107,PUNE,MAHARASHTRA,21.3148,75.3149,,,
4164,Retail,412412,PUNE,MAHARASHTRA,18.52047,73.300211,,,
4165,Retail,410302,PUNE,MAHARASHTRA,18.2033,76.2024,,,
4166,Retail,412204,PUNE,MAHARASHTRA,18.52047,73.300211,,,
4167,Retail,412402,PUNE,MAHARASHTRA,18.52047,73.300211,,,
4168,Retail,412312,PUNE,MAHARASHTRA,18.6452777,72.4477777,,,
4169,Retail,411001,PUNE,MAHARASHTRA,18.52547222,73.89416667,,,
4170,Retail,411003,PUNE,MAHARASHTRA,17.169389,78.00415,,,
4171,Retail,411057,PUNE,MAHARASHTRA,18.52047,73.300211,,,
4172,Retail,411047,PUNE,MAHARASHTRA,18.59755556,73.92691667,,,
4173,Retail,411018,PUNE,MAHARASHTRA,18.622822,73.809184,,,
4174,Retail,411062,PUNE,MAHARASHTRA,18.6532222,73.7679167,,,
4175,Retail,412212,PUNE,MAHARASHTRA,19.5236,73.8478,,,
4176,Retail,410511,PUNE,MAHARASHTRA,19.187984,73.918343,,,
4177,Retail,413116,PUNE,MAHARASHTRA,18.52043,73.856744,,,
4178,Retail,400032,MUMBAI,MAHARASHTRA,18.928493,72.830215,,,
4179,Retail,400005,MUMBAI,MAHARASHTRA,18.9146667,72.8179722,,,
4180,Retail,360460,RAJKOT,GUJARAT,21.7803,70.099899,,,
4181,Retail,360311,RAJKOT,GUJARAT,21.95517,70.798616,,,
4182,Retail,360360,RAJKOT,GUJARAT,21.7276389,70.5745556,,,
4183,Retail,360370,RAJKOT,GUJARAT,21.7551,70.62035,,,
4184,Retail,360370,RAJKOT,GUJARAT,21.7615,70.6276,,,
4185,Retail,360470,RAJKOT,GUJARAT,22.2986944,70.7997778,,,
4186,Retail,360430,RAJKOT,GUJARAT,21.6414,70.2632,,,
4187,Retail,360055,RAJKOT,GUJARAT,22.2110278,71.3798611,,,
4188,Retail,700003,KOLKATA,WEST BENGAL,22.6032222,88.3674722,,,
4189,Retail,412306,PUNE,MAHARASHTRA,18.1051389,74.2849167,,,
4190,Retail,410506,PUNE,MAHARASHTRA,18.72125,73.6873056,,,
4191,Retail,412202,PUNE,MAHARASHTRA,18.4931944,74.13175,,,
